,logSumDollars,predicted,diff,Rank,Zipcode
5830,6.44254016647,7.91417894299,2107.79936073,15879.0,25917
5831,8.4742856904,8.44270743744,-148.896512922,12901.0,25951
5832,8.63870260881,8.14429013499,-2202.34001126,11482.0,25962
5833,6.88550967003,7.69639220929,1222.39508934,14630.0,25981
5834,13.5190218204,11.5740438328,-637121.526536,754.0,26003
5835,9.88796774088,8.94203455398,-12045.261057,8306.0,26031
5836,8.38160253711,9.06678212476,4296.70340882,17576.0,26032
5837,8.252967195,7.61201711164,-1816.64670135,11686.0,26033
5838,8.20275638166,9.17598479886,6011.27878892,18440.0,26034
5839,6.57925121201,9.37208606576,11035.6125078,20019.0,26035
5840,8.7321432677,9.19666685035,3665.19536347,17191.0,26037
5841,9.14088310696,10.5197485481,27710.8095919,22104.0,26038
5842,6.63068338564,8.57141437371,4520.59041243,17724.0,26040
5843,10.6909444126,9.66457663098,-28206.2994562,6124.0,26041
5844,9.37432822208,9.29516830088,-896.702539235,12278.0,26047
5845,8.88958399179,8.65167071806,-1536.30524715,11854.0,26050
5846,7.67600993203,7.0977772538,-946.723829006,12245.0,26055
5847,10.1991005916,9.601313267,-12094.8155963,8299.0,26059
5848,11.1459115432,10.1502659711,-43682.0903951,4996.0,26062
5849,10.1502695024,9.21540218288,-15547.2535649,7693.0,26070
5850,10.7445804878,10.6888683897,-2513.15900281,11337.0,26101
5851,7.80384330354,9.91456509046,17772.7824206,21151.0,26102
5852,6.63331843328,8.47684695075,4042.28416179,17402.0,26103
5853,10.7267195682,10.9887763408,13648.8918731,20550.0,26104
5854,11.0145223612,10.5973829345,-20720.0607465,6943.0,26105
5855,5.91079664404,8.58208804305,4966.23410128,17957.0,26134
5856,5.29831736655,7.43241427082,1489.88248639,15044.0,26136
5857,7.79811262883,8.35464821419,1813.88929859,15516.0,26142
5858,6.14846829592,7.62202519192,1574.69479269,15169.0,26146
5859,9.45977525724,8.95589468059,-5079.53840075,10209.0,26150
5860,10.0706108656,9.57753843755,-9201.16165137,8919.0,26155
5861,7.20042489294,8.4962260778,3556.25584033,17114.0,26159
5862,9.44557058443,9.93496189824,7987.49801339,19161.0,26164
5863,9.75545147371,8.1016538855,-13948.0787435,7948.0,26170
5864,7.89020821311,9.17709810894,7002.0418915,18827.0,26175
5865,9.12543586489,9.80552928809,8947.73488068,19455.0,26181
5866,7.84541603659,9.02097935822,5720.87718314,18302.0,26184
5867,9.77990649076,9.39493725115,-5647.66504533,9970.0,26187
5868,11.3493353737,11.5346420457,17286.4101918,21081.0,26201
5869,6.25382881158,8.24546425952,3290.30401737,16926.0,26202
5870,10.4686024782,10.3241184296,-4734.55941757,10326.0,26241
5871,8.76217650933,8.88260585826,817.542915978,13979.0,26250
5872,6.76503897678,9.35662222313,10708.223911,19938.0,26253
5873,6.90775527898,7.20525721444,346.490981432,13370.0,26254
5874,8.46421426663,8.05543391605,-1591.12989953,11820.0,26260
5875,6.41345895717,7.28506464542,848.355405801,14035.0,26261
5876,6.1737861039,7.31985196478,1029.98042293,14329.0,26273
5877,6.50128967054,7.43834743091,1033.93863259,14338.0,26292
5878,10.7193389731,10.4469928867,-10781.3481086,8561.0,26301
5879,7.61381868481,7.0945161829,-820.660941257,12339.0,26320
5880,13.1030337582,10.9986229841,-430636.249187,1049.0,26330
5881,6.90073066405,7.88756988184,1670.96230515,15295.0,26338
5882,7.31322038709,7.7978982013,935.47771054,14189.0,26346
5883,8.61141186666,8.30101593737,-1466.03752655,11893.0,26347
5884,9.73014555852,9.13839817852,-7511.15311862,9386.0,26351
5885,9.65335813614,9.3342982943,-4254.31760592,10546.0,26354
5887,9.28693097414,8.21243973013,-7109.47436878,9500.0,26378
5888,8.91516361776,7.85577525499,-4863.40504256,10279.0,26385
5889,7.07665381544,8.54224707297,3942.85183792,17345.0,26404
5890,9.93885469637,7.85406744507,-18143.8084471,7295.0,26405
5891,8.6816901633,8.65276793195,-168.026074445,12886.0,26408
5892,7.69575799055,7.5074754128,-377.391077695,12711.0,26410
5893,10.3031357753,9.29452589628,-18947.6930588,7181.0,26416
5894,9.13216259091,9.7781260893,8395.5594009,19284.0,26426
5895,9.45171669155,9.12935788527,-3507.90157767,10861.0,26431
5896,8.06148686687,7.61833074185,-1134.83791806,12105.0,26440
5897,7.54960916515,7.42316584292,-225.674221507,12842.0,26448
5898,7.00306545879,7.90177459182,1602.07315305,15224.0,26451
5899,9.86697915772,9.31376054699,-8193.42732666,9177.0,26452
5900,8.66008067896,7.836143746,-3237.57197818,10995.0,26456
5901,11.5497683533,12.1907596294,93207.7263819,23729.0,26501
5902,7.0917421151,10.9176833243,53940.902628,23198.0,26504
5903,11.8321062045,11.0981133223,-71553.565785,3884.0,26505
5904,8.57187075271,9.89162086245,14483.0688279,20706.0,26506
5905,9.79662591075,10.3274158191,12586.0396935,20335.0,26507
5906,13.3877108799,11.1588843934,-581757.385918,812.0,26508
5907,9.44129335018,8.04374498933,-9483.7457722,8852.0,26525
5908,6.95654544315,9.98401937114,20627.2666622,21471.0,26531
5909,11.2704334332,9.43539478157,-65943.0914358,4059.0,26537
5910,4.99721227376,8.89076034724,7116.54065755,18863.0,26543
5911,6.92755790628,8.37871886703,3333.42803183,16954.0,26547
5912,12.9234733179,11.2505069151,-332901.098763,1308.0,26554
5913,8.05452260954,8.61961100489,2391.23124068,16145.0,26555
5914,6.1944053911,8.69055996913,5456.51117325,18191.0,26571
5915,6.88550967003,7.88470625936,1678.34463507,15308.0,26588
5916,8.33806652552,8.31487968434,-95.8059847439,12947.0,26591
5917,7.77653502819,7.04438836779,-1237.59255838,12041.0,26610
5918,10.5440247828,7.66933553422,-35808.342086,5498.0,26624
5919,9.65001365141,8.81978611673,-8755.18283847,9026.0,26651
5920,7.20042489294,7.38749400358,275.652216858,13289.0,26678
5921,6.50727771239,7.28043786553,781.623501872,13931.0,26705
5922,8.93419153534,7.62632625715,-5535.50052257,10015.0,26710
5923,7.78322401634,7.64145586747,-317.226146937,12765.0,26711
5924,6.28785856016,7.73080325135,1739.43081564,15402.0,26717
5925,8.1513333379,8.37947849906,888.736291584,14095.0,26719
5926,6.96413561242,7.92614953056,1710.74528418,15356.0,26722
5927,9.20331575704,10.4089492053,23225.0129802,21756.0,26726
5928,7.78322401634,8.56791378064,2860.14451998,16611.0,26743
5929,9.06670092177,7.85853018902,-6074.28587178,9803.0,26753
5930,8.6566072472,7.87314952759,-3122.17732063,11040.0,26764
5931,7.69621263935,7.1186347774,-965.236444867,12236.0,26802
5932,5.70378247466,6.62009637975,450.017380118,13505.0,26804
5933,9.71757957221,7.42590764549,-14928.0772517,7792.0,26807
5934,7.29844510151,8.20541351602,2182.71409769,15960.0,26810
5935,4.60517018599,7.38970620058,1519.23031411,15105.0,26818
5936,7.94165125293,7.35527882982,-1247.5668548,12028.0,26845
5937,11.0179731904,9.23741053347,-50685.6011305,4668.0,26847
5938,12.0046355453,10.1613433054,-137627.957452,2605.0,27006
5939,7.00940893271,8.23270483736,2654.99558905,16399.0,27007
5940,8.16051824748,8.82311887341,3289.40693882,16925.0,27009
5941,8.63550941823,10.004187107,16490.8863168,20992.0,27010
5942,8.93419153534,8.44129556558,-2952.44453274,11130.0,27011
5943,12.7186028157,11.526462079,-232539.135118,1747.0,27012
5944,9.56983134717,8.17899548281,-10760.728515,8567.0,27013
5945,7.94590959861,8.23716822665,954.824368638,14218.0,27016
5946,10.3880102679,9.36002144184,-20853.3624214,6926.0,27017
5947,9.01663425632,8.07006269063,-5041.69773632,10219.0,27018
5948,10.1430554823,9.33492132335,-14087.2629176,7931.0,27019
5949,9.06727798913,8.7165141842,-2564.1315081,11305.0,27020
5950,10.8307973509,9.83921975533,-31798.9232392,5800.0,27021
5951,12.1212497811,11.855386252,-42894.0875379,5038.0,27023
5952,6.03548143252,8.35346768634,3826.8751462,17287.0,27024
5953,9.90827606927,10.2887443787,9303.83610676,19565.0,27025
5954,7.70345904787,9.45541129801,10561.1193303,19898.0,27027
5955,11.8738672928,9.880781101,-123917.012004,2797.0,27028
5956,12.244889431,10.776242248,-160046.097386,2326.0,27030
5957,11.0818963647,10.3888399537,-32489.0505826,5749.0,27040
5958,10.4509729207,8.77252718054,-28123.536535,6132.0,27041
5959,10.1063467605,8.69674868992,-18514.5734177,7243.0,27043
5960,10.6448533054,9.48310251121,-28840.1224332,6068.0,27045
5961,8.76405326935,7.8048709917,-3947.48086979,10685.0,27046
5962,8.20631072579,7.8990579875,-969.257349002,12231.0,27047
5963,9.3138892476,8.54536851615,-5948.11998287,9846.0,27048
5964,9.04852707581,9.02143857249,-227.322002551,12840.0,27050
5965,8.7563675598,9.45431126515,6412.07180701,18577.0,27051
5966,9.23600811872,9.18230889183,-536.422436485,12575.0,27052
5967,9.17905608194,8.31229089436,-5618.36543132,9985.0,27053
5968,6.49223983502,8.45041952393,4017.03445184,17388.0,27054
5969,11.4244220664,9.76752184921,-74072.5486281,3793.0,27055
5970,12.4265406207,11.4657266779,-153942.224383,2381.0,27101
5971,9.4462026957,8.56570982093,-7411.43586053,9416.0,27102
5972,12.7126402166,12.0920891225,-153462.468459,2389.0,27103
5973,13.7102678131,13.7106630377,355.814277884,13389.0,27104
5974,10.6829500345,10.1442719724,-18161.0653085,7293.0,27105
5975,13.7214503966,11.8086638937,-775816.147193,645.0,27106
5976,11.3867951878,10.7825198098,-39978.6459117,5206.0,27107
5977,6.88346258641,11.4379974782,91805.0298539,23713.0,27109
5978,7.97968130239,9.3274693961,8321.64477574,19265.0,27113
5979,9.99529159301,9.95928266106,-775.379736262,12366.0,27114
5980,5.70378247466,8.10027262256,2995.36634405,16724.0,27115
5981,6.62007320653,11.2322569627,74777.8667142,23547.0,27116
5982,11.6814016149,11.1646124277,-47762.2124479,4798.0,27127
5983,7.64969262371,8.23281292339,1662.40223021,15287.0,27201
5984,9.47316606843,10.644228843,28943.7957483,22182.0,27203
5985,10.8250046034,10.5099762821,-13582.3904296,8015.0,27205
5986,7.26612877956,7.98706296421,1511.64161146,15086.0,27207
5987,8.82834762005,7.7353083538,-4537.28597916,10401.0,27208
5988,8.65381978895,9.06800616824,2941.31342667,16679.0,27209
5989,6.79122146273,8.78942253575,5674.44035111,18277.0,27212
5990,11.7236400963,10.124747878,-98503.0363418,3204.0,27214
5991,13.3363547752,11.1901926123,-546889.271209,856.0,27215
5992,10.9155429064,9.59304130827,-40362.6053451,5179.0,27216
5993,12.0354266632,11.1027581472,-102270.078108,3136.0,27217
5994,7.94449216393,8.46641610211,1932.45260709,15685.0,27229
5995,7.53262361879,9.32045126545,9296.01865278,19562.0,27231
5996,9.32331185064,8.83841217759,-4301.96256197,10520.0,27233
5997,11.0903243709,9.89133942641,-45775.4927106,4896.0,27235
5998,10.0410732155,8.8070003667,-16269.1509169,7579.0,27239
5999,10.0727238698,9.45327426285,-10938.1566677,8524.0,27242
6000,10.0520368596,10.9026928389,31119.4486194,22324.0,27243
6001,11.4496022051,11.2098997669,-20005.9883945,7037.0,27244
6002,7.71333788887,8.38986286541,2164.21395704,15934.0,27248
6003,12.4126964948,9.58564275796,-231349.685499,1753.0,27249
6004,10.1417955404,10.7590635842,21672.5847367,21587.0,27253
6005,8.63675242647,9.61497838088,9352.59864115,19582.0,27258
6006,11.3414251468,9.45958640269,-71409.4233417,3886.0,27260
6007,8.69265796075,8.26687233,-2066.24531981,11559.0,27261
6008,12.8490653567,11.6408320883,-266788.31199,1560.0,27262
6009,11.5944317165,10.6236570797,-67396.3695519,4012.0,27263
6010,13.7541063198,12.1846597092,-744680.0614,667.0,27265
6011,13.0567405353,11.1654205771,-397597.14391,1125.0,27278
6012,9.81629434083,9.67656641266,-2390.32739924,11395.0,27281
6013,11.196473479,11.8019824907,60643.7865319,23318.0,27282
6014,10.3834415126,8.85458246304,-25313.5778108,6423.0,27283
6015,12.8010335142,11.5644597323,-257303.473471,1612.0,27284
6016,8.02878116249,10.2017454377,23882.1849149,21819.0,27285
6017,9.05450494042,9.56647313583,5720.9709552,18303.0,27288
6018,5.52146091786,9.60850068782,14640.8273433,20725.0,27289
6019,11.5635425308,10.8042003013,-55964.863698,4428.0,27292
6020,8.927977461,9.16003631624,1969.40241707,15734.0,27293
6021,11.2394355392,10.0929545904,-51899.8942964,4609.0,27295
6022,10.5739800425,8.99524904367,-31039.3221652,5867.0,27298
6023,5.79909265446,8.92897373151,7217.51562278,18894.0,27299
6024,9.89847501071,10.6579958685,22631.3133555,21701.0,27301
6025,12.4365174775,11.3413547762,-167597.927812,2241.0,27302
6026,9.85534717721,7.86022316087,-16467.9012341,7551.0,27305
6027,11.2068621546,8.17991672278,-70065.4425311,3919.0,27306
6028,11.5036929764,10.8063897607,-49745.9648026,4712.0,27310
6029,7.78572089653,7.76317121573,-53.6473929918,12994.0,27311
6030,12.1432340121,11.7116434816,-65835.2056604,4062.0,27312
6031,11.1551070103,9.63068838948,-54695.0868294,4487.0,27313
6032,6.0063531596,7.93244886361,2380.24158251,16138.0,27314
6033,7.94271754057,8.15503361304,665.856325486,13769.0,27315
6034,10.4511464263,9.39974071194,-22498.7532362,6719.0,27317
6035,11.6690570387,10.8421066464,-65769.0247196,4065.0,27320
6036,7.96554557313,8.25678973501,973.702814226,14243.0,27325
6037,9.30764855444,7.96717952627,-8137.29036835,9195.0,27326
6038,12.9741139177,10.5159233773,-394209.603372,1129.0,27330
6039,10.6981980485,9.06123075868,-35661.2531935,5510.0,27331
6040,10.9913084901,10.0024005968,-37276.5940227,5398.0,27332
6041,8.96072450033,8.38673775667,-3402.52196596,10914.0,27341
6042,8.47177732789,8.36891378532,-467.049099521,12617.0,27343
6043,11.1322505257,10.5828054382,-28889.3643794,6060.0,27344
6044,10.2529465239,8.11997920086,-25005.0491605,6455.0,27349
6045,9.34862295978,8.70511100672,-5449.3283191,10048.0,27350
6046,5.85793315448,8.84195502524,6568.50527973,18647.0,27351
6047,7.09007683578,9.11840504091,7921.64136322,19134.0,27355
6048,11.1560219235,9.5209213236,-56341.825717,4418.0,27357
6049,12.9198162559,11.121992898,-340681.423207,1283.0,27358
6050,11.7816999095,10.7885509201,-82373.2413016,3553.0,27360
6051,10.7067215621,9.33182921131,-33363.2323651,5668.0,27370
6052,10.883654086,9.29826578418,-42378.9332392,5061.0,27371
6053,9.93614833478,10.3374015951,10201.7241083,19803.0,27377
6054,12.2465473798,11.5620637434,-103224.441644,3121.0,27401
6055,9.2638811389,8.86438972545,-3474.52593831,10882.0,27402
6056,11.5250121261,12.3157192739,121960.735825,23873.0,27403
6057,8.98607118737,9.25606872446,2476.9001442,16215.0,27404
6058,10.7134395126,10.1789448664,-18613.3423955,7221.0,27405
6059,11.2311194281,10.8767948739,-22508.3313437,6718.0,27406
6060,12.0475808902,11.4853698539,-73403.9418528,3820.0,27407
6061,13.841711301,13.2377436737,-465396.918468,987.0,27408
6062,11.9973434563,11.6064612561,-52518.00969,4577.0,27409
6063,13.1536953639,12.7571142486,-168902.13598,2223.0,27410
6064,9.96613365919,8.5272540967,-16242.4415682,7586.0,27415
6065,8.95544812235,9.0678067504,921.583985741,14166.0,27416
6066,9.8673421059,10.7057473534,25321.5178913,21933.0,27417
6067,11.1476277372,10.8016766235,-20295.9404962,6982.0,27419
6068,5.78382518233,9.22859689462,9859.2419175,19719.0,27425
6069,10.5534401345,9.37636368623,-26502.9937378,6295.0,27429
6070,8.21743853773,9.09041256296,5164.84466691,18062.0,27438
6071,12.7228018091,12.1688694013,-142610.94128,2533.0,27455
6072,11.0404547951,9.81295488628,-44077.1101079,4971.0,27501
6073,12.1667599281,9.55085145048,-178233.341874,2132.0,27502
6074,10.1295867317,9.33196067343,-13780.7478278,7981.0,27503
6075,11.0580074731,9.26211372391,-52918.6297601,4562.0,27504
6076,8.50147023095,9.12327929326,4244.21107882,17534.0,27505
6077,6.34212141872,7.83361156261,1956.02861967,15711.0,27507
6078,8.54422453047,8.98623685228,2855.32393789,16606.0,27508
6079,8.67675776109,9.31077279523,5191.48923021,18076.0,27509
6080,12.0172218194,12.0278109914,1762.69254089,15433.0,27510
6081,12.2824687123,12.8919240364,181214.303988,24038.0,27511
6082,9.68021899341,8.47048198663,-11226.1851337,8477.0,27512
6083,14.4675919643,13.1616398157,-1399503.0221,348.0,27513
6084,14.3822006922,13.6498696161,-915073.572387,543.0,27514
6085,10.8535031538,11.6168442246,59236.0314192,23295.0,27515
6086,13.980809719,13.2046248671,-636876.15878,755.0,27516
6087,15.2446043173,13.2364955906,-3614463.84357,140.0,27517
6088,12.9096626099,13.7158127153,500911.8626,24211.0,27518
6089,12.9072177572,12.5223347212,-128814.045258,2719.0,27519
6090,11.0542494355,10.4409733723,-28978.041386,6050.0,27520
6091,8.32917544208,9.2873019164,6657.00543547,18689.0,27521
6092,9.84607028167,9.55469951026,-4773.14680728,10313.0,27522
6093,11.53929472,11.1061489498,-36092.7031688,5481.0,27523
6094,10.3174497909,9.66402816296,-14514.9352948,7857.0,27524
6095,11.7882667016,8.99508464678,-123634.647864,2800.0,27525
6096,12.5200436168,10.9708758003,-215614.496289,1849.0,27526
6097,10.9430573006,9.98987805976,-34755.360227,5573.0,27527
6098,9.50375597628,9.76810161496,4057.57553902,17416.0,27528
6099,11.8990174535,11.4309255859,-54994.7929853,4474.0,27529
6100,11.0851380579,10.9858564493,-6161.73076527,9788.0,27530
6101,9.87225485011,9.49671917437,-6069.03228221,9804.0,27532
6102,12.1190539958,11.4701924444,-87515.2833154,3435.0,27534
6103,10.7435665625,10.5199661262,-9283.13048235,8894.0,27536
6104,10.8555700485,8.94598504996,-44144.9928978,4964.0,27537
6105,12.3053476822,12.1655751549,-28811.685142,6070.0,27539
6106,12.6693820433,12.0666260325,-143897.107989,2519.0,27540
6107,9.25588718693,9.38576248588,1451.49164349,14984.0,27541
6108,10.7700416725,8.67254099446,-41733.6792664,5096.0,27542
6109,8.39840965543,8.60665915173,1027.95053607,14325.0,27544
6110,9.81716684607,11.2064357027,55256.6053397,23229.0,27545
6111,10.9245526283,10.5761455746,-16334.2272784,7570.0,27546
6112,10.4884368626,9.99965203411,-13879.1973306,7968.0,27549
6113,6.91671502035,8.42757348299,3562.39405847,17118.0,27551
6114,7.40367029001,8.58230432945,3694.38816468,17213.0,27553
6115,9.49732219931,8.80939100907,-6627.16028967,9648.0,27557
6116,12.2469170398,11.7066634873,-86960.1741452,3443.0,27560
6117,10.0464617215,10.3174547574,7182.15026678,18883.0,27562
6118,7.10332206253,8.11863271656,2140.42841729,15905.0,27563
6119,12.1787836653,10.1219558714,-169732.608014,2215.0,27565
6120,9.34609429295,9.07446466665,-2724.48871078,11230.0,27569
6121,9.53365499706,11.2388345185,62209.2928868,23348.0,27571
6122,9.76497233268,9.75129604481,-236.524128077,12834.0,27573
6123,10.3445771716,8.49737050461,-26186.1375456,6329.0,27574
6124,9.25215387479,10.1734844599,15772.2079908,20896.0,27576
6125,11.6311528463,10.3080714417,-82576.4249239,3547.0,27577
6126,8.15017926968,8.03894520574,-364.657702895,12722.0,27581
6127,9.63462723432,8.49238076921,-10407.5356217,8638.0,27583
6128,13.3192779365,12.3329862371,-381756.21752,1172.0,27587
6129,9.08760760659,9.1102150655,202.240431517,13220.0,27588
6130,10.2528055,9.10130127092,-19395.0464492,7112.0,27589
6131,10.6885299978,10.0646735631,-20351.9301417,6973.0,27591
6132,10.4321432712,10.3717367732,-1989.09185704,11596.0,27592
6133,11.0270850939,10.2163868606,-34170.323208,5620.0,27596
6134,11.5971195438,9.79368357522,-90863.8048736,3349.0,27597
6135,11.9388073908,10.8928294508,-99304.7210204,3189.0,27601
6136,10.455934851,11.0031593497,25313.6041973,21931.0,27602
6137,12.8143262051,11.9932870789,-205778.109712,1912.0,27603
6138,12.0170466642,12.0558065405,6542.79362866,18636.0,27604
6139,12.5377727996,11.6684192569,-161843.531649,2305.0,27605
6140,12.3037980881,12.3866869276,19058.6036412,21300.0,27606
6141,12.9951207405,13.1310810791,64117.9057623,23382.0,27607
6142,14.1546143291,12.5646102194,-1117442.03838,428.0,27608
6143,14.0148055803,12.2937733121,-1002209.73953,484.0,27609
6144,11.4311512591,11.0071153667,-31846.31254,5797.0,27610
6145,13.1626143289,12.8302254109,-147203.24297,2468.0,27612
6146,13.1359427588,12.6208556851,-204027.556451,1924.0,27613
6147,13.2598270286,12.9860955936,-137375.534686,2607.0,27614
6148,13.1263793028,13.1235219316,-1432.3871922,11922.0,27615
6149,13.3607060349,11.2709432299,-556064.987588,842.0,27616
6150,12.7704655762,11.3942767676,-262864.025525,1578.0,27617
6151,11.3429671672,10.8634101849,-32140.1115921,5781.0,27619
6152,7.20785987143,9.2658137777,9220.40905458,19538.0,27620
6153,9.14334550315,9.77850008504,8298.15925094,19256.0,27622
6154,10.5858012624,9.67768533569,-23611.4821506,6601.0,27624
6155,8.19643681124,9.71072752873,12865.5970786,20397.0,27627
6156,10.573877746,9.98314227768,-17441.7379908,7394.0,27628
6157,7.11232744471,9.99190248999,20621.8264564,21470.0,27629
6158,10.0506136174,8.70506606801,-17136.5994585,7449.0,27636
6159,6.37842618365,8.45701450565,4118.98134352,17454.0,27658
6161,7.09920174355,9.05646748247,7362.80996205,18946.0,27675
6162,12.4498380963,11.6982377757,-134849.572316,2635.0,27701
6163,8.94233019932,10.3413963597,23340.2720211,21768.0,27702
6164,11.8424018591,11.4034970293,-49389.3691468,4723.0,27703
6165,10.4779638034,10.7455069333,10896.9865963,19982.0,27704
6166,14.3042917795,12.5958298043,-1335003.56687,363.0,27705
6167,14.038855689,12.4274424011,-1000695.05587,486.0,27707
6168,12.8862510944,7.18000178517,-393533.089398,1131.0,27709
6169,12.3907580728,11.2200005711,-165960.182637,2258.0,27712
6170,13.6751064595,12.695578948,-542704.890338,867.0,27713
6171,10.6287872561,10.0114814775,-19026.1804505,7168.0,27715
6172,9.93643865268,11.742358552,105118.669541,23799.0,27717
6173,6.48004456193,9.60881738318,14243.5439461,20670.0,27722
6174,8.51438926408,9.3039157713,5994.93395721,18430.0,27801
6175,11.127189452,8.91747031468,-60533.8091287,4231.0,27802
6176,12.3609844642,11.2335159689,-157887.983347,2346.0,27803
6177,11.3432634371,11.6179039787,26673.6745562,22038.0,27804
6178,6.68461172767,7.80464175473,1651.95698661,15274.0,27805
6179,7.19293422122,7.36747943782,253.637092446,13265.0,27806
6180,8.79239774236,8.40550368948,-2112.39050192,11529.0,27807
6181,9.26274305077,8.69882341909,-4542.14654124,10399.0,27808
6182,8.14322675037,8.87633935356,3720.53052985,17229.0,27809
6183,9.89812319004,7.90721250781,-17176.1931762,7441.0,27812
6184,4.1743872699,7.96286726256,2807.29678597,16558.0,27814
6185,5.29831736655,8.10669697469,3116.60508736,16811.0,27816
6186,10.6796422721,8.56343933627,-38225.3391267,5324.0,27817
6187,6.48768401848,8.66835671875,5158.93427689,18057.0,27818
6188,9.30792070032,8.88216890524,-3822.60488005,10738.0,27822
6189,8.14467918345,8.2617476045,427.856411123,13486.0,27823
6190,4.90527477844,7.22592885357,1239.61483872,14650.0,27824
6191,10.9435875701,10.1310648839,-31478.9094058,5827.0,27828
6192,4.31748811354,7.6392444708,2003.17310282,15773.0,27829
6193,8.34521792668,8.75136825992,2109.3286796,15882.0,27830
6194,8.99949587625,7.96741862748,-5213.60054831,10160.0,27832
6195,8.33086361322,9.20369319014,5783.74861803,18336.0,27833
6196,12.0310404566,11.1374794573,-99187.7189129,3190.0,27834
6197,11.7002760218,9.46768420152,-107670.102097,3043.0,27835
6198,9.49491762947,9.78377457861,4451.50085089,17676.0,27837
6199,8.24380842367,8.28974594925,178.822227023,13196.0,27839
6200,5.29831736655,7.39095363943,1421.25146528,14937.0,27840
6201,8.82585367025,8.55594978224,-1610.41287611,11805.0,27842
6202,6.62007320653,7.37575873074,846.802914452,14032.0,27843
6203,6.21460809842,7.82472072691,2001.68735932,15772.0,27844
6204,7.70074779451,8.20380746279,1444.83951469,14976.0,27845
6205,7.49831587077,7.63957980256,273.870097114,13287.0,27846
6206,8.85409390766,7.50919094657,-5178.26336398,10173.0,27847
6207,10.7566680761,8.75034235802,-40629.1510073,5160.0,27850
6208,10.9173041895,8.66149968338,-49345.8093727,4724.0,27851
6209,7.74109909004,8.14344097777,1139.73702122,14503.0,27852
6210,10.0519506602,10.0213356631,-699.535767234,12428.0,27856
6211,12.3795720682,11.9860779168,-77387.3943481,3684.0,27858
6212,10.0118934264,8.36024724381,-18016.2487057,7315.0,27860
6213,6.63331843328,7.70046171713,1449.36785941,14981.0,27862
6214,9.80377770839,9.46561450619,-5193.84570954,10168.0,27863
6215,8.95544812235,8.63261905979,-2138.24345131,11514.0,27864
6216,6.3561076607,8.32784367228,3561.48615015,17117.0,27865
6217,8.01367414283,8.34997152602,1208.06029477,14604.0,27869
6218,10.1121264176,11.2265086427,50454.9538199,23117.0,27870
6219,8.96380024286,8.3241327694,-3692.83920611,10786.0,27871
6220,8.71028982138,8.35390053833,-1818.28705344,11685.0,27874
6221,9.73766906784,9.24952490245,-6544.37629309,9669.0,27882
6222,8.86967937473,8.41941936634,-2578.73005905,11296.0,27883
6223,5.70378247466,9.12317379813,8865.24413916,19421.0,27884
6224,12.1896383391,10.9559982793,-139443.301724,2581.0,27886
6225,8.00636756765,7.87996585888,-356.217703531,12734.0,27888
6226,12.0871877531,10.8773533443,-124618.761201,2784.0,27889
6227,9.03001681784,9.10855496921,682.23360109,13786.0,27890
6228,8.00135502583,8.66544940895,2814.05010978,16566.0,27891
6229,9.85214162518,9.3206433649,-7832.83653939,9281.0,27892
6230,10.7840060185,9.65953416527,-32572.5168877,5741.0,27893
6231,9.99743316538,8.98853007289,-13959.3268687,7946.0,27894
6232,9.21622303513,9.99797543432,11922.9168794,20200.0,27895
6233,11.6017418786,11.5417526107,-6363.33306316,9729.0,27896
6234,8.34521792668,9.85851879529,14910.5470059,20771.0,27906
6235,5.63478960317,8.64531506629,5403.45764193,18176.0,27907
6236,11.247291862,11.3423816517,7648.61451663,19042.0,27909
6237,10.0000696504,9.8773208658,-2544.54611182,11319.0,27910
6238,7.90765159471,8.84363634952,4212.14731491,17513.0,27915
6239,7.72533003792,8.63054464506,3335.12750415,16956.0,27916
6240,5.38907172982,7.83073969126,2297.79033287,16071.0,27917
6241,8.40849377449,7.91673807986,-1742.19038798,11732.0,27919
6242,8.95441533114,7.50880126317,-5917.97429503,9855.0,27925
6243,8.55564437779,9.80782990674,12979.5017158,20420.0,27927
6244,8.90408691394,7.02866291338,-6233.47932893,9763.0,27928
6245,7.27586460055,8.81467436538,5287.31513275,18127.0,27929
6246,11.1573071055,10.2238075464,-42522.6298533,5049.0,27932
6247,7.54960916515,7.68517614479,275.853205066,13290.0,27935
6248,6.36475075685,7.94995996571,2254.46143251,16028.0,27937
6249,7.93236215434,9.00668612889,5371.44371688,18163.0,27941
6250,9.85984909551,9.16916741263,-9549.3686712,8839.0,27944
6251,10.7311656261,10.8191764428,4209.91697095,17510.0,27948
6252,11.2452028703,10.9272610327,-20838.4174361,6928.0,27949
6253,6.21060007702,8.20929943419,3176.96700798,16849.0,27950
6254,8.53050420548,7.6125056694,-3043.65842357,11089.0,27953
6255,10.9568060576,10.6323731109,-15887.613207,7640.0,27954
6256,9.49702194409,8.78692124119,-6771.9587298,9602.0,27958
6257,9.75672617114,9.98549914626,4439.36788747,17667.0,27959
6258,9.12118123566,8.82209626925,-2364.53238831,11407.0,27962
6259,8.498010372,7.95515942093,-2054.7573188,11563.0,27970
6260,5.52146091786,8.43781665223,4368.46026351,17614.0,27974
6261,7.55485852104,8.39413020456,2511.03983664,16251.0,27976
6262,8.41980084541,7.55625970794,-2623.32185717,11270.0,27979
6263,8.64681695921,8.36725725592,-1388.1844049,11952.0,27980
6264,6.04737217905,7.76124535071,1924.826653,15680.0,27981
