,Zipcode,Cluster8Assignment
20629,83661,6
20630,83669,6
20631,83672,1
20632,83676,1
20633,83680,6
20634,83686,1
20635,83687,1
20636,83701,4
20637,83702,5
20638,83703,5
20639,83704,5
20640,83705,5
20641,83706,5
20642,83709,7
20643,83711,7
20644,83712,7
20645,83713,7
20646,83714,6
20647,83715,6
20648,83716,5
20649,83717,7
20650,83803,6
20651,83804,6
20652,83809,6
20653,83810,6
20654,83811,6
20655,83814,5
20656,83815,6
20657,83816,5
20658,83821,6
20659,83823,6
20660,83830,6
20661,83832,6
20662,83834,6
20663,83835,6
20664,83837,6
20665,83843,5
20666,83845,6
20667,83847,6
20668,83852,6
20669,83854,6
20670,83856,6
20671,83858,6
20672,83860,6
20673,83864,5
20674,83869,6
20675,83870,6
20676,83876,6
20677,83877,6
20678,84001,6
20679,84003,7
20680,84004,7
20681,84005,7
20682,84006,6
20683,84010,7
20684,84011,5
20685,84013,6
20686,84014,7
20687,84015,5
20688,84016,3
20689,84017,7
20690,84018,7
20691,84020,7
20692,84021,6
20693,84022,1
20694,84023,6
20695,84025,7
20696,84026,6
20697,84028,6
20698,84029,6
20699,84032,7
20700,84035,6
20701,84036,6
20702,84037,7
20703,84040,7
20704,84041,5
20705,84042,7
20706,84043,7
20707,84044,1
20708,84045,7
20709,84047,5
20710,84049,6
20711,84050,6
20712,84054,7
20713,84055,6
20714,84056,5
20715,84057,5
20716,84058,5
20717,84059,8
20718,84060,8
20719,84062,7
20720,84065,6
20721,84066,6
20722,84067,5
20723,84068,4
20724,84070,5
20725,84071,7
20726,84074,7
20727,84075,7
20728,84078,6
20729,84081,7
20730,84084,5
20731,84087,7
20732,84088,5
20733,84090,7
20734,84091,5
20735,84092,7
20736,84093,7
20737,84094,7
20738,84095,6
20739,84096,7
20740,84097,7
20741,84098,8
20742,84101,4
20743,84102,4
20744,84103,5
20745,84104,2
20746,84105,7
20747,84106,5
20748,84107,5
20749,84108,5
20750,84109,5
20751,84110,3
20752,84111,4
20753,84112,4
20754,84115,1
20755,84116,1
20756,84117,5
20757,84118,1
20758,84119,1
20759,84120,1
20760,84121,5
20761,84122,6
20762,84123,5
20763,84124,5
20764,84125,1
20765,84128,1
20766,84129,5
20767,84152,4
20768,84157,5
20769,84158,5
20770,84165,5
20771,84171,5
20772,84302,6
20773,84308,6
20774,84310,7
20775,84315,7
20776,84318,7
20777,84319,7
20778,84321,5
20779,84323,5
20780,84325,7
20781,84326,7
20782,84328,7
20783,84332,6
20784,84333,7
20785,84335,6
20786,84337,6
20787,84340,7
20788,84341,5
20789,84401,1
20790,84402,5
20791,84403,1
20792,84404,5
20793,84405,5
20794,84408,5
20795,84414,7
20796,84415,7
20797,84501,6
20798,84511,3
20799,84513,6
20800,84520,6
20801,84521,6
20802,84523,6
20803,84526,6
20804,84530,6
20805,84532,5
20806,84542,6
20807,84601,5
20808,84604,5
20809,84605,5
20810,84606,5
20811,84620,6
20812,84623,6
20813,84627,5
20814,84628,6
20815,84631,6
20816,84635,6
20817,84642,6
20818,84648,6
20819,84651,7
20820,84653,7
20821,84655,7
20822,84660,7
20823,84662,6
20824,84663,7
20825,84664,7
20826,84711,6
20827,84713,6
20828,84714,6
20829,84715,6
20830,84720,5
20831,84721,6
20832,84722,6
20833,84724,6
20834,84730,6
20835,84731,6
20836,84733,6
20837,84735,6
20838,84737,6
20839,84738,6
20840,84741,6
20841,84742,5
20842,84744,6
20843,84745,6
20844,84746,6
20845,84760,6
20846,84765,7
20847,84770,5
20848,84780,6
20849,84790,6
20850,84791,5
20851,85001,5
20852,85003,1
20853,85005,2
20854,85006,2
20855,85007,1
20856,85008,2
20857,85009,2
20858,85010,2
20859,85011,5
20860,85012,5
20861,85013,5
20862,85014,5
20863,85015,2
20864,85016,5
20865,85017,2
20866,85018,7
20867,85019,2
20868,85020,5
20869,85021,2
20870,85022,5
20871,85023,5
20872,85024,7
20873,85027,5
20874,85028,7
20875,85029,5
20876,85030,4
20877,85031,2
20878,85032,5
20879,85033,2
20880,85034,6
20881,85035,2
20882,85036,4
20883,85037,1
20884,85040,2
20885,85041,1
20886,85042,1
20887,85043,1
20888,85044,5
20889,85045,7
20890,85046,7
20891,85048,7
20892,85050,7
20893,85051,1
20894,85053,7
20895,85054,5
20896,85060,2
20897,85061,2
20898,85064,2
20899,85066,2
20900,85067,4
20901,85068,2
20902,85069,2
20903,85070,3
20904,85071,2
20905,85076,5
20906,85079,5
20907,85080,5
20908,85083,7
20909,85085,7
20910,85086,7
20911,85087,6
20912,85118,6
20913,85119,6
20914,85120,6
20915,85121,6
20916,85122,5
20917,85127,6
20918,85128,3
20919,85131,1
20920,85132,1
20921,85137,1
20922,85138,7
20923,85139,7
20924,85140,7
20925,85142,7
20926,85143,7
20927,85145,7
20928,85172,1
20929,85173,1
20930,85192,2
20931,85193,1
20932,85194,6
20933,85201,2
20934,85202,5
20935,85203,5
20936,85204,1
20937,85205,6
20938,85206,5
20939,85207,6
20940,85208,6
20941,85209,6
20942,85210,2
20943,85211,5
20944,85212,6
20945,85213,7
20946,85215,7
20947,85216,6
20948,85224,5
20949,85225,1
20950,85226,1
20951,85233,7
20952,85234,7
20953,85236,7
20954,85244,1
20955,85246,5
20956,85248,8
20957,85249,7
20958,85250,8
20959,85251,5
20960,85252,5
20961,85253,8
20962,85254,7
20963,85255,8
20964,85256,3
20965,85257,5
20966,85258,8
20967,85259,8
20968,85260,5
20969,85262,8
20970,85263,8
20971,85264,3
20972,85266,8
20973,85267,8
20974,85268,7
20975,85269,8
20976,85271,5
20977,85274,2
20978,85275,2
20979,85277,6
20980,85280,5
20981,85281,5
20982,85282,5
20983,85283,5
20984,85284,7
20985,85286,7
20986,85295,7
20987,85296,7
20988,85297,7
20989,85298,7
20990,85299,7
20991,85301,2
20992,85302,1
20993,85303,1
20994,85304,7
20995,85305,1
20996,85306,7
20997,85307,1
20998,85308,7
20999,85310,7
21000,85311,2
21001,85312,7
21002,85322,1
21003,85323,1
21004,85324,6
21005,85326,7
21006,85327,8
21007,85328,5
21008,85331,7
21009,85333,1
21010,85335,1
21011,85336,2
21012,85338,1
21013,85339,7
21014,85340,7
21015,85342,7
21016,85344,6
21017,85345,1
21018,85347,1
21019,85348,6
21020,85349,2
21021,85350,2
21022,85351,6
21023,85353,1
21024,85354,1
21025,85355,7
21026,85356,6
21027,85361,6
21028,85363,1
21029,85364,1
21030,85365,1
21031,85366,1
21032,85367,6
21033,85372,6
21034,85373,6
21035,85374,6
21036,85375,6
21037,85376,6
21038,85377,8
21039,85378,6
21040,85379,7
21041,85380,5
21042,85381,7
21043,85382,7
21044,85383,7
21045,85385,1
21046,85387,6
21047,85388,7
21048,85390,6
21049,85392,1
21050,85395,7
21051,85396,7
21052,85501,1
21053,85534,1
21054,85539,1
21055,85540,6
21056,85541,6
21057,85544,6
21058,85545,6
21059,85546,1
21060,85548,1
21061,85552,6
21062,85602,6
21063,85603,1
21064,85606,6
21065,85607,2
21066,85611,6
21067,85613,5
21068,85614,6
21069,85615,6
21070,85616,6
21071,85617,6
21072,85618,1
21073,85621,2
21074,85622,6
21075,85623,1
21076,85629,7
21077,85630,6
21078,85631,1
21079,85632,6
21080,85634,3
21081,85635,5
21082,85636,5
21083,85637,6
21084,85638,6
21085,85640,8
21086,85641,6
21087,85643,1
21088,85645,6
21089,85648,2
21090,85650,7
21091,85653,1
21092,85658,6
21093,85701,1
21094,85702,3
21095,85703,1
21096,85704,5
21097,85705,1
21098,85706,2
21099,85710,5
21100,85711,1
21101,85712,5
21102,85713,1
21103,85714,2
21104,85715,5
21105,85716,5
21106,85717,5
21107,85718,8
21108,85719,5
21109,85721,5
21110,85725,2
21111,85726,1
21112,85728,7
21113,85730,1
21114,85731,5
21115,85732,5
21116,85734,2
21117,85735,1
21118,85736,1
21119,85737,7
21120,85738,5
21121,85739,6
21122,85741,1
21123,85742,7
21124,85743,6
21125,85745,1
21126,85746,1
21127,85747,7
21128,85748,7
21129,85749,7
21130,85750,8
21131,85751,5
21132,85752,7
21133,85754,2
21134,85755,7
21135,85756,2
21136,85757,1
21137,85901,6
21138,85920,6
21139,85924,6
21140,85925,1
21141,85928,6
21142,85929,5
21143,85935,3
21144,85936,1
21145,85937,6
21146,86001,5
21147,86002,5
21148,86004,5
21149,86005,5
21150,86024,6
21151,86025,5
21152,86040,5
21153,86044,3
21154,86046,1
21155,86047,5
21156,86301,6
21157,86302,6
21158,86303,6
21159,86305,6
21160,86312,6
21161,86314,6
21162,86315,6
21163,86321,6
21164,86322,6
21165,86323,6
21166,86325,6
21167,86326,6
21168,86327,6
21169,86332,6
21170,86333,6
21171,86334,6
21172,86335,6
21173,86336,8
21174,86339,8
21175,86340,5
21176,86351,8
21177,86401,5
21178,86402,6
21179,86403,6
21180,86404,6
21181,86405,6
21182,86406,6
21183,86409,6
21184,86411,6
21185,86412,6
21186,86413,6
21187,86426,6
21188,86429,6
21189,86430,5
21190,86434,3
21191,86436,6
21192,86439,1
21193,86440,6
21194,86441,6
21195,86442,6
21196,86503,3
21197,86514,3
21198,87001,3
21199,87002,1
21200,87004,1
21201,87005,1
21202,87007,3
21203,87008,6
21204,87010,6
21205,87015,6
21206,87016,1
21207,87020,3
21208,87024,3
21209,87026,1
21210,87029,1
21211,87031,1
21212,87035,1
21213,87042,1
21214,87043,7
21215,87044,3
21216,87046,3
21217,87047,6
21218,87048,7
21219,87052,3
21220,87056,6
21221,87059,6
21222,87064,1
21223,87068,3
21224,87083,3
21225,87102,1
21226,87103,1
21227,87104,1
21228,87105,1
21229,87106,5
21230,87107,1
21231,87108,1
21232,87109,1
21233,87110,1
21234,87111,5
21235,87112,1
21236,87113,1
21237,87114,1
21238,87117,5
21239,87120,1
21240,87121,2
21241,87122,7
21242,87123,1
21243,87124,1
21244,87144,7
21245,87153,5
21246,87154,5
21247,87174,5
21248,87176,1
21249,87181,7
21250,87184,8
21251,87187,5
21252,87192,5
21253,87193,1
21254,87195,2
21255,87196,5
21256,87197,1
21257,87198,5
21258,87199,1
21259,87301,3
21260,87305,3
21261,87312,6
21262,87401,3
21263,87402,6
21264,87410,6
21265,87412,6
21266,87413,3
21267,87415,6
21268,87416,6
21269,87417,3
21270,87418,6
21271,87420,3
21272,87501,8
21273,87502,4
21274,87505,8
21275,87506,8
21276,87507,1
21277,87508,1
21278,87513,8
21279,87521,1
21280,87522,1
21281,87529,1
21282,87531,1
21283,87532,1
21284,87535,8
21285,87540,7
21286,87544,7
21287,87551,3
21288,87552,1
21289,87560,1
21290,87566,1
21291,87571,1
21292,87574,8
21293,87592,7
21294,87701,2
21295,87710,1
21296,87730,6
21297,87740,1
21298,87742,1
21299,87801,1
21300,87820,6
21301,87825,1
21302,87901,1
21303,87930,6
21304,87936,2
21305,88001,1
21306,88002,5
21307,88003,5
21308,88004,1
21309,88005,1
21310,88006,1
21311,88007,1
21312,88008,2
21313,88011,5
21314,88012,1
21315,88020,1
21316,88021,2
21317,88022,2
21318,88025,6
21319,88030,1
21320,88034,2
21321,88043,1
21322,88044,2
21323,88045,2
21324,88047,1
21325,88048,2
21326,88049,6
21327,88061,1
21328,88062,2
21329,88063,2
21330,88081,1
21331,88101,1
21332,88102,1
21333,88112,6
21334,88119,1
21335,88130,1
21336,88135,1
21337,88201,5
21338,88202,5
21339,88203,1
21340,88210,1
21341,88220,5
21342,88230,2
21343,88232,1
21344,88240,1
21345,88242,6
21346,88252,1
21347,88253,1
21348,88256,1
21349,88260,2
21350,88301,1
21351,88310,5
21352,88311,2
21353,88316,6
21354,88324,1
21355,88330,5
21356,88337,6
21357,88339,6
21358,88340,3
21359,88344,1
21360,88345,6
21361,88352,1
21362,88355,5
21363,88401,1
21364,89001,5
21365,89002,8
21366,89003,6
21367,89005,6
21368,89006,7
21369,89009,1
21370,89010,6
21371,89011,8
21372,89012,7
21373,89014,5
21374,89015,6
21375,89019,7
21376,89024,6
21377,89027,5
21378,89028,6
21379,89029,5
21380,89030,2
21381,89031,1
21382,89032,1
21383,89033,1
21384,89034,6
21385,89036,2
21386,89039,1
21387,89040,6
21388,89041,6
21389,89043,6
21390,89044,7
21391,89045,6
21392,89048,6
21393,89049,6
21394,89052,7
21395,89053,7
21396,89060,6
21397,89061,6
21398,89074,5
21399,89081,7
21400,89084,7
21401,89085,7
21402,89086,7
21403,89101,2
21404,89102,2
21405,89103,2
21406,89104,1
21407,89105,5
21408,89106,1
21409,89107,1
21410,89108,1
21411,89109,4
21412,89110,2
21413,89111,2
21414,89112,1
21415,89113,8
21416,89114,1
21417,89115,2
21418,89116,2
21419,89117,5
21420,89118,5
21421,89119,2
21422,89120,5
21423,89121,1
21424,89122,1
21425,89123,5
21426,89124,6
21427,89125,3
21428,89126,1
21429,89127,1
21430,89128,5
21431,89129,8
21432,89130,8
21433,89131,7
21434,89133,1
21435,89134,6
21436,89135,7
21437,89137,7
21438,89138,7
21439,89139,7
21440,89141,7
21441,89142,1
21442,89143,7
21443,89144,7
21444,89145,5
21445,89146,5
21446,89147,5
21447,89148,7
21448,89149,8
21449,89156,1
21450,89158,4
21451,89160,1
21452,89161,7
21453,89162,1
21454,89166,7
21455,89169,2
21456,89170,3
21457,89173,1
21458,89178,7
21459,89179,7
21460,89180,5
21461,89183,7
21462,89191,5
21463,89301,6
21464,89310,6
21465,89311,6
21466,89314,6
21467,89316,6
21468,89402,8
21469,89403,6
21470,89406,5
21471,89407,5
21472,89408,1
21473,89410,6
21474,89413,8
21475,89414,6
21476,89415,6
21477,89418,1
21478,89423,7
21479,89425,1
21480,89429,6
21481,89430,6
21482,89431,1
21483,89432,1
21484,89433,1
21485,89434,8
21486,89435,7
21487,89436,8
21488,89441,6
21489,89444,6
21490,89445,6
21491,89447,6
21492,89448,8
21493,89449,8
21494,89450,8
21495,89451,8
21496,89460,7
21497,89501,5
21498,89502,1
21499,89503,5
21500,89506,6
21501,89507,5
21502,89508,6
21503,89509,5
21504,89510,3
21505,89511,6
21506,89512,1
21507,89513,5
21508,89519,5
21509,89521,7
21510,89523,5
21511,89533,5
21512,89701,6
21513,89702,6
21514,89703,7
21515,89704,6
21516,89705,7
21517,89706,6
21518,89801,6
21519,89815,6
21520,89822,6
21521,89823,1
21522,89828,6
21523,89833,6
21524,90001,2
21525,90002,2
21526,90003,2
21527,90004,2
21528,90005,2
21529,90006,2
21530,90007,2
21531,90008,3
21532,90009,6
21533,90010,2
21534,90011,2
21535,90012,2
21536,90013,4
21537,90014,4
21538,90015,2
21539,90016,4
21540,90017,2
21541,90018,2
21542,90019,4
21543,90020,2
21544,90021,2
21545,90022,2
21546,90023,2
21547,90024,4
21548,90025,8
21549,90026,2
21550,90027,4
21551,90028,4
21552,90029,4
21553,90030,4
21554,90031,2
21555,90032,2
21556,90033,2
21557,90034,8
21558,90035,8
21559,90036,4
21560,90037,2
21561,90038,4
21562,90039,8
21563,90040,2
21564,90041,8
21565,90042,2
21566,90043,3
21567,90044,1
21568,90045,8
21569,90046,4
21570,90047,3
21571,90048,8
21572,90049,8
21573,90050,2
21574,90053,6
21575,90055,4
21576,90056,3
21577,90057,2
21578,90058,2
21579,90059,1
21580,90061,1
21581,90062,2
21582,90063,2
21583,90064,8
21584,90065,2
21585,90066,8
21586,90067,8
21587,90068,8
21588,90069,8
21589,90071,4
21590,90075,2
21591,90077,8
21592,90078,4
21593,90079,4
21594,90083,8
21595,90091,2
21596,90094,4
21597,90095,5
21598,90201,2
21599,90202,2
21600,90209,8
21601,90210,8
21602,90211,8
21603,90212,8
21604,90220,1
21605,90221,2
21606,90222,1
21607,90223,2
21608,90224,1
21609,90230,8
21610,90231,8
21611,90232,4
21612,90239,2
21613,90240,2
21614,90241,2
21615,90242,2
21616,90245,6
21617,90247,2
21618,90248,8
21619,90249,8
21620,90250,2
21621,90251,4
21622,90254,8
21623,90255,2
21624,90260,2
21625,90262,2
21626,90264,8
21627,90265,8
21628,90266,8
21629,90267,8
21630,90270,2
21631,90272,8
21632,90274,8
21633,90275,8
21634,90277,8
21635,90278,8
21636,90280,2
21637,90290,8
21638,90291,8
21639,90292,8
21640,90293,8
21641,90294,8
21642,90295,4
21643,90296,8
21644,90301,4
21645,90302,4
21646,90303,1
21647,90304,2
21648,90305,3
21649,90401,8
21650,90402,8
21651,90403,8
21652,90404,8
21653,90405,8
21654,90406,4
21655,90408,8
21656,90409,8
21657,90501,2
21658,90502,8
21659,90503,8
21660,90504,8
21661,90505,8
21662,90507,8
21663,90510,8
21664,90601,2
21665,90602,2
21666,90603,8
21667,90604,2
21668,90605,2
21669,90606,2
21670,90607,8
21671,90608,2
21672,90609,8
21673,90620,8
21674,90621,2
21675,90622,8
21676,90623,8
21677,90630,8
21678,90631,2
21679,90632,8
21680,90633,2
21681,90637,8
21682,90638,8
21683,90640,2
21684,90650,2
21685,90651,2
21686,90652,2
21687,90660,2
21688,90670,6
21689,90680,2
21690,90701,2
21691,90702,8
21692,90703,8
21693,90706,2
21694,90707,8
21695,90710,2
21696,90711,8
21697,90712,8
21698,90713,8
21699,90715,8
21700,90716,2
21701,90717,8
21702,90720,8
21703,90723,2
21704,90731,1
21705,90732,8
21706,90733,2
21707,90734,8
21708,90740,5
21709,90742,8
21710,90744,2
21711,90745,8
21712,90746,3
21713,90748,2
21714,90749,8
21715,90755,8
21716,90801,4
21717,90802,4
21718,90803,8
21719,90804,4
21720,90805,4
21721,90806,4
21722,90807,8
21723,90808,8
21724,90809,8
21725,90810,1
21726,90813,2
21727,90814,5
21728,90815,8
21729,90832,4
21730,90853,8
21731,91001,8
21732,91003,8
21733,91006,8
21734,91007,8
21735,91008,8
21736,91009,8
21737,91010,2
21738,91011,8
21739,91012,8
21740,91016,8
21741,91017,8
21742,91021,8
21743,91024,8
21744,91025,8
21745,91030,8
21746,91031,8
21747,91040,6
21748,91041,8
21749,91042,8
21750,91043,4
21751,91046,8
21752,91066,8
21753,91077,8
21754,91101,4
21755,91102,2
21756,91103,4
21757,91104,8
21758,91105,8
21759,91106,8
21760,91107,8
21761,91108,8
21762,91115,8
21763,91116,8
21764,91117,8
21765,91118,8
21766,91201,8
21767,91202,8
21768,91203,4
21769,91204,4
21770,91205,4
21771,91206,8
21772,91207,8
21773,91208,8
21774,91209,4
21775,91210,4
21776,91214,8
21777,91221,4
21778,91222,8
21779,91224,8
21780,91225,4
21781,91226,4
21782,91301,8
21783,91302,8
21784,91303,2
21785,91304,6
21786,91305,2
21787,91306,2
21788,91307,7
21789,91308,7
21790,91310,6
21791,91311,7
21792,91313,8
21793,91316,8
21794,91319,7
21795,91320,8
21796,91321,8
21797,91322,2
21798,91324,8
21799,91325,8
21800,91326,7
21801,91327,8
21802,91328,8
21803,91330,5
21804,91331,2
21805,91334,2
21806,91335,2
21807,91337,2
21808,91340,2
21809,91342,2
21810,91343,2
21811,91344,6
21812,91345,8
21813,91346,2
21814,91350,7
21815,91351,1
21816,91352,2
21817,91353,2
21818,91354,8
21819,91355,8
21820,91356,8
21821,91357,8
21822,91358,4
21823,91359,8
21824,91360,8
21825,91361,8
21826,91362,8
21827,91364,8
21828,91365,8
21829,91367,8
21830,91372,8
21831,91376,8
21832,91377,8
21833,91380,8
21834,91381,8
21835,91384,7
21836,91385,8
21837,91386,8
21838,91387,8
21839,91390,7
21840,91392,2
21841,91393,2
21842,91394,8
21843,91396,2
21844,91401,4
21845,91402,2
21846,91403,8
21847,91404,2
21848,91405,2
21849,91406,2
21850,91409,4
21851,91411,4
21852,91412,2
21853,91413,8
21854,91416,8
21855,91423,8
21856,91436,8
21857,91501,8
21858,91502,4
21859,91503,4
21860,91504,8
21861,91505,6
21862,91506,8
21863,91507,8
21864,91508,4
21865,91601,4
21866,91602,8
21867,91603,4
21868,91604,8
21869,91605,2
21870,91606,2
21871,91607,8
21872,91609,2
21873,91610,8
21874,91614,8
21875,91615,2
21876,91617,8
21877,91701,8
21878,91702,2
21879,91706,2
21880,91708,2
21881,91709,8
21882,91710,2
21883,91711,8
21884,91715,2
21885,91722,2
21886,91723,8
21887,91724,8
21888,91729,5
21889,91730,8
21890,91731,2
21891,91732,2
21892,91733,2
21893,91734,2
21894,91737,8
21895,91739,8
21896,91740,8
21897,91741,8
21898,91743,8
21899,91744,2
21900,91745,8
21901,91746,2
21902,91747,2
21903,91748,8
21904,91750,8
21905,91752,1
21906,91754,8
21907,91755,8
21908,91761,2
21909,91762,2
21910,91763,2
21911,91764,2
21912,91765,8
21913,91766,2
21914,91767,2
21915,91768,2
21916,91769,2
21917,91770,8
21918,91773,8
21919,91775,8
21920,91776,8
21921,91778,8
21922,91780,8
21923,91784,7
21924,91785,1
21925,91786,8
21926,91788,8
21927,91789,8
21928,91790,2
21929,91791,8
21930,91792,8
21931,91793,2
21932,91801,8
21933,91802,8
21934,91803,8
21935,91901,7
21936,91902,8
21937,91905,8
21938,91908,2
21939,91910,2
21940,91911,2
21941,91912,2
21942,91913,8
21943,91914,8
21944,91915,8
21945,91916,7
21946,91917,8
21947,91921,8
21948,91932,8
21949,91933,1
21950,91935,8
21951,91941,7
21952,91942,5
21953,91943,8
21954,91944,5
21955,91945,8
21956,91946,5
21957,91950,2
21958,91951,2
21959,91976,8
21960,91977,8
21961,91978,1
21962,92003,8
21963,92004,1
21964,92007,8
21965,92008,8
21966,92009,8
21967,92010,8
21968,92011,8
21969,92013,8
21970,92014,8
21971,92018,8
21972,92019,7
21973,92020,8
21974,92021,8
21975,92022,2
21976,92023,8
21977,92024,8
21978,92025,2
21979,92026,2
21980,92027,2
21981,92028,8
21982,92029,8
21983,92030,2
21984,92033,2
21985,92036,6
21986,92037,8
21987,92038,8
21988,92040,8
21989,92046,1
21990,92049,4
21991,92051,2
21992,92054,8
21993,92056,8
21994,92057,8
21995,92058,8
21996,92059,8
21997,92061,8
21998,92064,8
21999,92065,8
22000,92067,8
22001,92069,2
22002,92071,8
22003,92072,8
22004,92074,8
22005,92075,8
22006,92078,8
22007,92079,2
22008,92081,8
22009,92082,7
22010,92083,2
22011,92084,2
22012,92085,2
22013,92086,6
22014,92088,8
22015,92091,8
22016,92101,5
22017,92102,2
22018,92103,5
22019,92104,5
22020,92105,2
22021,92106,5
22022,92107,8
22023,92108,4
22024,92109,5
22025,92110,8
22026,92111,8
22027,92112,4
22028,92113,2
22029,92114,1
22030,92115,8
22031,92116,5
22032,92117,8
22033,92118,5
22034,92119,7
22035,92120,7
22036,92121,8
22037,92122,8
22038,92123,8
22039,92124,5
22040,92126,8
22041,92127,8
22042,92128,8
22043,92129,8
22044,92130,8
22045,92131,8
22046,92137,5
22047,92139,8
22048,92140,5
22049,92142,8
22050,92143,2
22051,92149,2
22052,92150,8
22053,92153,2
22054,92154,2
22055,92159,8
22056,92160,8
22057,92163,5
22058,92165,2
22059,92167,5
22060,92168,4
22061,92169,5
22062,92170,2
22063,92171,8
22064,92172,8
22065,92173,2
22066,92174,2
22067,92175,5
22068,92176,4
22069,92177,8
22070,92178,8
22071,92191,8
22072,92192,8
22073,92193,8
22074,92195,5
22075,92198,6
22076,92201,2
22077,92202,2
22078,92203,7
22079,92210,8
22080,92211,8
22081,92220,6
22082,92223,1
22083,92225,1
22084,92227,2
22085,92230,1
22086,92231,2
22087,92232,2
22088,92233,1
22089,92234,2
22090,92235,8
22091,92236,2
22092,92240,1
22093,92241,6
22094,92243,2
22095,92244,2
22096,92247,1
22097,92249,2
22098,92250,2
22099,92251,2
22100,92252,5
22101,92253,7
22102,92254,2
22103,92255,8
22104,92256,6
22105,92257,6
22106,92260,8
22107,92262,5
22108,92263,5
22109,92264,5
22110,92270,8
22111,92274,1
22112,92275,2
22113,92276,1
22114,92277,5
22115,92281,2
22116,92282,1
22117,92283,3
22118,92284,6
22119,92285,6
22120,92301,1
22121,92305,6
22122,92307,1
22123,92308,1
22124,92310,5
22125,92311,1
22126,92313,8
22127,92314,6
22128,92315,1
22129,92316,2
22130,92320,6
22131,92321,8
22132,92324,1
22133,92325,1
22134,92328,5
22135,92329,1
22136,92331,2
22137,92335,2
22138,92336,1
22139,92337,1
22140,92340,1
22141,92341,6
22142,92342,7
22143,92344,1
22144,92345,1
22145,92346,1
22146,92347,1
22147,92354,8
22148,92356,1
22149,92358,7
22150,92359,1
22151,92363,5
22152,92368,1
22153,92369,7
22154,92371,1
22155,92372,6
22156,92373,7
22157,92374,1
22158,92375,5
22159,92376,2
22160,92377,1
22161,92378,6
22162,92391,8
22163,92392,1
22164,92393,1
22165,92394,1
22166,92395,1
22167,92397,7
22168,92399,1
22169,92401,2
22170,92404,1
22171,92405,1
22172,92407,8
22173,92408,6
22174,92410,2
22175,92411,1
22176,92413,2
22177,92427,5
22178,92501,2
22179,92502,1
22180,92503,2
22181,92504,8
22182,92505,2
22183,92506,7
22184,92507,1
22185,92508,7
22186,92509,2
22187,92513,2
22188,92514,1
22189,92516,1
22190,92517,2
22191,92518,2
22192,92519,2
22193,92530,1
22194,92531,2
22195,92532,1
22196,92539,1
22197,92543,1
22198,92544,1
22199,92545,6
22200,92546,2
22201,92548,1
22202,92551,1
22203,92552,2
22204,92553,2
22205,92555,1
22206,92556,2
22207,92557,8
22208,92561,6
22209,92562,7
22210,92563,7
22211,92564,5
22212,92567,1
22213,92570,2
22214,92571,1
22215,92581,1
22216,92582,1
22217,92583,1
22218,92584,7
22219,92585,1
22220,92586,6
22221,92587,8
22222,92589,7
22223,92591,8
22224,92592,7
22225,92593,8
22226,92595,1
22227,92596,7
22228,92602,8
22229,92603,8
22230,92604,8
22231,92605,8
22232,92606,8
22233,92607,8
22234,92609,8
22235,92610,8
22236,92612,8
22237,92614,8
22238,92615,8
22239,92616,8
22240,92617,5
22241,92618,8
22242,92619,4
22243,92620,8
22244,92623,4
22245,92624,5
22246,92625,8
22247,92626,8
22248,92627,8
22249,92628,8
22250,92629,8
22251,92630,8
22252,92637,8
22253,92646,8
22254,92647,8
22255,92648,8
22256,92649,8
22257,92650,8
22258,92651,8
22259,92652,8
22260,92653,7
22261,92654,8
22262,92655,8
22263,92656,8
22264,92657,8
22265,92658,8
22266,92659,8
22267,92660,8
22268,92661,8
22269,92662,8
22270,92663,8
22271,92672,8
22272,92673,8
22273,92674,8
22274,92675,8
22275,92676,7
22276,92677,8
22277,92678,8
22278,92679,8
22279,92683,8
22280,92684,2
22281,92685,8
22282,92688,8
22283,92690,4
22284,92691,8
22285,92692,8
22286,92693,8
22287,92694,7
22288,92701,2
22289,92702,2
22290,92703,2
22291,92704,2
22292,92705,8
22293,92706,2
22294,92707,2
22295,92708,8
22296,92711,2
22297,92728,8
22298,92780,2
22299,92781,8
22300,92782,8
22301,92799,2
22302,92801,2
22303,92802,2
22304,92803,2
22305,92804,2
22306,92805,2
22307,92806,2
22308,92807,6
22309,92808,8
22310,92809,8
22311,92811,8
22312,92812,2
22313,92814,8
22314,92815,2
22315,92816,2
22316,92817,8
22317,92821,8
22318,92822,8
22319,92823,8
22320,92825,4
22321,92831,8
22322,92832,2
22323,92833,8
22324,92834,8
22325,92835,8
22326,92836,5
22327,92837,8
22328,92838,8
22329,92840,8
22330,92841,8
22331,92842,2
22332,92843,2
22333,92844,8
22334,92845,8
22335,92846,8
22336,92856,8
22337,92859,8
22338,92860,8
22339,92861,8
22340,92863,8
22341,92865,8
22342,92866,8
22343,92867,8
22344,92868,4
22345,92869,8
22346,92870,8
22347,92871,4
22348,92877,8
22349,92878,2
22350,92879,8
22351,92880,7
22352,92881,7
22353,92882,8
22354,92883,7
22355,92885,8
22356,92886,8
22357,92887,8
22358,93001,8
22359,93002,8
22360,93003,8
22361,93004,8
22362,93005,8
22363,93006,7
22364,93010,8
22365,93011,4
22366,93012,8
22367,93013,2
22368,93014,8
22369,93015,2
22370,93020,7
22371,93021,8
22372,93022,7
22373,93023,8
22374,93030,2
22375,93031,4
